_id,title,link,source,bias_reason,factual,mudslinging,omission of source,opinion statements presented as fact,sensationalism,spin,factual_true,mudslinging_true,omission of source_true,opinion statements presented as fact_true,sensationalism_true,spin_true
66d5f605197670e6953aae3b,Khawaja Asif slams PTI for 'seeking NRO' from establishment,https://www.geo.tv/latest/562263-khawaja-asif-slams-pti-for-seeking-nro-from-establishment,GEO,"The headline uses the word ""slams"", which is a sensational and dramatic verb that may exaggerate the significance of the event.  While the article reports on Asif's statement, the use of ""slams"" in the headline could be considered spin, framing the event in a more negative light than a neutral description would.",0,0,0,0,0,1,,,,,,
66d5f605197670e6953aae3c,Young Pakistani wins fourth place in int'l Quran recitation contest,https://www.geo.tv/latest/562257-young-pakistani-wins-fourth-place-in-intl-quran-recitation-contest,GEO,"The article presents neutral reporting of a factual event.  It states the accomplishment of a young Pakistani boy winning fourth place in an international Quran recitation competition. The language used is objective and free from sensationalism, opinion, or bias.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae3d,ATM users face difficulty in withdrawing cash,https://www.geo.tv/latest/562256-atm-users-face-difficulty-in-withdrawing-cash,GEO,"The article reports on a disruption in banking connectivity that caused difficulties for ATM users.  It presents the information objectively without any sensational language, unsupported claims, or personal attacks. The article uses neutral language and attributes the information to a credible source (AFP). No bias indicators are present.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae3e,Bill tabled in Senate for increasing number of Supreme Court judges to 20 sans CJP,https://www.geo.tv/latest/562252-bill-tabled-in-senate-for-increasing-number-of-supreme-court-judges-to-20-sans-cjp,GEO,"The article presents a factual report of a bill tabled in the Senate without any subjective language, unsupported claims, or sensationalism.  It clearly states the source (Radio Pakistan) and the content of the bill. There is no evidence of spin, opinion presented as fact, mudslinging, omission of sources, or sensationalism.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae3f,Law minister rebuffs speculations on extension in CJP Isa tenure,https://www.geo.tv/latest/562246-law-minister-rebuffs-speculations-on-extension-in-cjp-isa-tenure,GEO,"The article reports on a statement made by the law minister regarding the Chief Justice's tenure, presenting it as a factual account without employing sensational language, subjective opinions, or unsubstantiated claims.  The focus is on reporting the minister's words, not on adding editorial spin or bias.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae40,"New Toshakhana reference: Court extends Imran Khan, Bushra Bibi's judicial remand",https://www.geo.tv/latest/562243-new-toshakhana-reference-court-extends-imran-khan-bushra-bibis-judicial-remand,GEO,"The article reports on court proceedings in a neutral and objective manner, providing factual information without subjective language or unsupported claims.  It cites a source (AFP) for the image and presents the information without sensationalism or bias.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae41,What caused air pollution to decline in Pakistan and is it sustainable?,https://www.geo.tv/latest/561976-what-caused-air-pollution-to-decline-in-pakistan-and-is-it-sustainable,GEO,"The article excerpt presents information objectively, focusing on Pakistan's low contribution to greenhouse gas emissions and its vulnerability to climate change.  It does not exhibit spin, sensationalism, mudslinging, or opinion presented as fact. The provided text is descriptive and does not offer subjective interpretations or unsupported claims.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae42,Khawaja Asif refutes claims about Nawaz Sharif 'directing dialogue with PTI',https://www.geo.tv/latest/562152-khawaja-asif-refutes-claims-about-nawaz-sharif-directing-dialogue-with-pti,GEO,"The provided text is a news summary that presents information without exhibiting clear signs of bias. It reports statements from Khawaja Asif and mentions the PTI's position.  There is no use of subjective language, sensationalism, or mudslinging. The text sticks to reporting the events without offering opinions or interpretations.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae43,PTA to begin suspending SIMs of users with expired CNICs,https://www.geo.tv/latest/562205-pta-to-begin-suspending-sims-of-users-with-expired-cnics,GEO,"The article presents factual information about the PTA's actions regarding SIMs with expired CNICs. It uses neutral language, cites specific numbers (69,000 illegal SIMs), and reports on the PTA's announcement. There is no evidence of spin, sensationalism, mudslinging, omission of sources, or opinion presented as fact.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae44,Two cops injured after terrorists attack Mianwali check post,https://www.geo.tv/latest/562206-two-cops-injured-after-terrorists-attack-mianwali-check-post,GEO,"The provided text is a factual news report. It describes an event (an attack on a police check post) and mentions the number of attackers. The text also mentions the response from the Punjab Police, and the context suggests it's based on official statements. There are no subjective modifiers or opinions, the text focuses on providing factual information without embellishment or bias.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae45,Dil Ka Rishta app attracts large number of people at ISNA,https://www.geo.tv/latest/562183-dil-ka-rishta-app-attracts-large-number-of-people-at-isna,GEO,"The article presents objective information about Dil Ka Rishta's reception at ISNA, without using subjective language or unsupported claims. It provides specific details such as the app's status as Pakistan's largest matrimonial app and the attendance at the ISNA convention.  The article does not contain any sensationalism, mudslinging, or opinion statements presented as facts. The language is neutral and descriptive, and the information is verifiable.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae46,"More heavy monsoon rains expected across Pakistan, says weatherman",https://www.geo.tv/latest/562155-more-heavy-monsoon-rains-expected-across-pakistan-pmd-says,GEO,"The article reports on weather forecasts from a meteorological agency without expressing opinions or using biased language. It provides factual information about expected rainfall and rising temperatures, and cites the source (PMD chief meteorologist) for its claims.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae47,Raoof Hasan hopes for 'end of PTI-military deadlock',https://www.geo.tv/latest/562092-raoof-hasan-hopes-for-end-of-pti-military-deadlock,GEO,"The article presents a neutral report of Raoof Hasan's statement, without expressing opinions or using subjective language. It accurately reflects the content and context of the statement, and there is no evidence of spin, sensationalism, mudslinging, or omission of sources.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae48,Pakistan rejects Indian FM's 'misleading' remarks on Kashmir dispute,https://www.geo.tv/latest/562112-pakistan-rejects-indian-fms-misleading-remarks-on-kashmir-dispute,GEO,"The article presents a factual report of Pakistan's rejection of the Indian foreign minister's remarks on the Kashmir dispute.  It quotes the spokesperson's statement directly, without adding subjective commentary or altering the meaning.  The article doesn't engage in spin, sensationalism, mudslinging, or omission of source.  It focuses on conveying the event objectively.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae49,"Two children, plumber die after falling into submersible pump well in Karachi's Garden",https://www.geo.tv/latest/562098-two-children-plumber-die-after-falling-into-submersible-pump-well-in-karachi,GEO,"The article reports on a tragic accident with objective language, providing factual details like location, depth of the well, and number of casualties. It attributes information to the police and avoids subjective or sensational language.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae4a,'Some elements' aim to undermine Pakistan in name of nationalism: Balochistan CM,https://www.geo.tv/latest/562100-some-elements-aim-to-undermine-pakistan-in-name-of-nationalism-balochistan-cm,GEO,"The provided text is a news report that presents factual information without exhibiting any signs of bias.  It objectively summarizes the Balochistan CM's statement without using subjective language, exaggeration, or personal attacks. The report includes a source (Geo News) and presents the information neutrally.",1,0,0,0,0,0,,,,,,
66d5f605197670e6953aae4b,"Karachi, parts of country brace for more rain as moist currents from Bay of Bengal move in",https://www.geo.tv/latest/562083-more-rains-likely-in-karachi-parts-of-country-as-moist-currents-from-bay-of-bengal-move-in,GEO,"The text presents a factual report about weather conditions and forecasts, using objective language and attributing information to the Pakistan Meteorological Department (PMD). There is no evidence of spin, opinion presented as fact, sensationalism, mudslinging, or omission of source.",1,0,0,0,0,0,,,,,,
66d6ca083071e20f22705448,"Outcry over bills on rallies, SC judges’ strength",https://www.dawn.com/news/1856593/outcry-over-bills-on-rallies-sc-judges-strength,DAWN,"The article presents the PTI's claims of ""court-stacking"" and the bill being ""PTI-specific"" as facts without providing evidence or further context.  The use of phrases like ""much to the chagrin of the former ruling party"" and  ""PTI cries foul"" adds a subjective spin to the reporting, implying that the PTI's opposition is unwarranted.",0,0,0,1,0,1,,,,,,
66d6ca083071e20f22705449,"Opposition MPAs decry rain damage to Karachi roads, streets",https://www.dawn.com/news/1856550/opposition-mpas-decry-rain-damage-to-karachi-roads-streets,DAWN,"The article presents a balanced account of the damage to Karachi's roads following recent rains. It objectively reports on the statements made by government officials and opposition lawmakers, presenting multiple perspectives without favoring any particular side.  The article cites specific examples of damaged roads, quotes from officials regarding accountability and repair plans, and mentions the amount of rainfall received.  The factual information provided allows readers to form their own conclusions without being swayed by subjective opinions or emotionally charged language.",1,0,0,0,0,0,,,,,,
